"","X.1","X","cement","slag","ash","water","superplastic","coarseagg","fineagg","age","strength"
"183",188491,0.176699029126214,0.594977168949772,0.525876460767947,0,0.344249201277955,0.360248447204969,0.417732558139535,0.405920722528851,0.247252747252747,0.961175389431843
"184",189521,0.177669902912621,0.538584474885845,0.525876460767947,0,0.424121405750799,0.295031055900621,0.417732558139535,0.405920722528851,0.247252747252747,0.825877504118568
"185",190551,0.178640776699029,0.274885844748858,0,0.483258370814593,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.00549450549450549,0.164447320439235
"186",191581,0.179611650485437,0.274885844748858,0,0.483258370814593,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.0357142857142857,0.315863301655049
"187",192611,0.180582524271845,0.274885844748858,0,0.483258370814593,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.0741758241758242,0.321039916397469
"188",193641,0.181553398058252,0.274885844748858,0,0.483258370814593,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.151098901098901,0.37468846918256
"189",194671,0.18252427184466,0.274885844748858,0,0.483258370814593,0.539137380191693,0.139751552795031,0.482848837209302,0.693176116407426,0.271978021978022,0.507162746454514
"190",195701,0.183495145631068,0.300913242009132,0,0.472763618190905,0.607827476038339,0.142857142857143,0.424418604651163,0.647767185148018,0.00549450549450549,0.150329280232634
"191",196731,0.184466019417476,0.300913242009132,0,0.472763618190905,0.607827476038339,0.142857142857143,0.424418604651163,0.647767185148018,0.0357142857142857,0.288686074257339
"192",197761,0.185436893203883,0.300913242009132,0,0.472763618190905,0.607827476038339,0.142857142857143,0.424418604651163,0.647767185148018,0.0741758241758242,0.29692159771119
"193",198791,0.186407766990291,0.300913242009132,0,0.472763618190905,0.607827476038339,0.142857142857143,0.424418604651163,0.647767185148018,0.151098901098901,0.353629059207711
"194",199821,0.187378640776699,0.300913242009132,0,0.472763618190905,0.607827476038339,0.142857142857143,0.424418604651163,0.647767185148018,0.271978021978022,0.434807790395676
"195",200851,0.188349514563107,0.211643835616438,0,0.502248875562219,0.349840255591054,0.232919254658385,0.597093023255814,0.782488710486703,0.00549450549450549,0.174682899589023
"196",201881,0.189320388349515,0.211643835616438,0,0.502248875562219,0.349840255591054,0.232919254658385,0.597093023255814,0.782488710486703,0.0357142857142857,0.32221641974802
"197",202911,0.190291262135922,0.211643835616438,0,0.502248875562219,0.349840255591054,0.232919254658385,0.597093023255814,0.782488710486703,0.0741758241758242,0.330804894207036
"198",203941,0.19126213592233,0.211643835616438,0,0.502248875562219,0.349840255591054,0.232919254658385,0.597093023255814,0.782488710486703,0.151098901098901,0.427748770292374
"199",204971,0.192233009708738,0.211643835616438,0,0.502248875562219,0.349840255591054,0.232919254658385,0.597093023255814,0.782488710486703,0.271978021978022,0.467514583540971
"200",206001,0.193203883495146,0.202511415525114,0,0.626686656671664,0.321884984025559,0.24223602484472,0.840116279069767,0.526843953838435,0.00549450549450549,0.205154336368273
"201",207031,0.194174757281553,0.202511415525114,0,0.626686656671664,0.321884984025559,0.24223602484472,0.840116279069767,0.526843953838435,0.0357142857142857,0.275979838071396
"202",208061,0.195145631067961,0.202511415525114,0,0.626686656671664,0.321884984025559,0.24223602484472,0.840116279069767,0.526843953838435,0.0741758241758242,0.338805116990777
"203",209091,0.196116504854369,0.202511415525114,0,0.626686656671664,0.321884984025559,0.24223602484472,0.840116279069767,0.526843953838435,0.151098901098901,0.443984516529968
"204",210121,0.197087378640777,0.202511415525114,0,0.626686656671664,0.321884984025559,0.24223602484472,0.840116279069767,0.526843953838435,0.271978021978022,0.505515641763744
"205",211151,0.198058252427184,0.251369863013699,0,0.607696151924038,0.467252396166134,0.177018633540373,0.745930232558139,0.464877069744104,0.00549450549450549,0.174918200259132
"206",212181,0.199029126213592,0.251369863013699,0,0.607696151924038,0.467252396166134,0.177018633540373,0.745930232558139,0.464877069744104,0.0357142857142857,0.274332733380626
"207",213211,0.2,0.251369863013699,0,0.607696151924038,0.467252396166134,0.177018633540373,0.745930232558139,0.464877069744104,0.0741758241758242,0.321157566732525
"208",214241,0.200970873786408,0.251369863013699,0,0.607696151924038,0.467252396166134,0.177018633540373,0.745930232558139,0.464877069744104,0.151098901098901,0.430572378333695
"209",215271,0.201941747572816,0.251369863013699,0,0.607696151924038,0.467252396166134,0.177018633540373,0.745930232558139,0.464877069744104,0.271978021978022,0.494221209598462
"210",216301,0.202912621359223,0.292237442922374,0,0.591204397801099,0.588658146964856,0.142857142857143,0.663953488372093,0.41294530858003,0.00549450549450549,0.146211518505707
"211",217331,0.203883495145631,0.292237442922374,0,0.591204397801099,0.588658146964856,0.142857142857143,0.663953488372093,0.41294530858003,0.0357142857142857,0.264450105236004
"212",218361,0.204854368932039,0.292237442922374,0,0.591204397801099,0.588658146964856,0.142857142857143,0.663953488372093,0.41294530858003,0.0741758241758242,0.316216252660214
"213",219391,0.205825242718447,0.292237442922374,0,0.591204397801099,0.588658146964856,0.142857142857143,0.663953488372093,0.41294530858003,0.151098901098901,0.399277389209059
"214",220421,0.206796116504854,0.292237442922374,0,0.591204397801099,0.588658146964856,0.142857142857143,0.663953488372093,0.41294530858003,0.271978021978022,0.443984516529968
"215",221451,0.207766990291262,0.201598173515982,0,0.625687156421789,0.320287539936102,0.307453416149068,0.834593023255814,0.523331660812845,0.00549450549450549,0.139387799072516
"216",222481,0.20873786407767,0.201598173515982,0,0.625687156421789,0.320287539936102,0.307453416149068,0.834593023255814,0.523331660812845,0.0357142857142857,0.29550979369053
"217",223511,0.209708737864078,0.201598173515982,0,0.625687156421789,0.320287539936102,0.307453416149068,0.834593023255814,0.523331660812845,0.0741758241758242,0.363158736347168
"218",224541,0.210679611650485,0.201598173515982,0,0.625687156421789,0.320287539936102,0.307453416149068,0.834593023255814,0.523331660812845,0.151098901098901,0.481867924417684
"219",225571,0.211650485436893,0.201598173515982,0,0.625687156421789,0.320287539936102,0.307453416149068,0.834593023255814,0.523331660812845,0.271978021978022,0.503397935732754
"220",226601,0.212621359223301,0.14634703196347,0,0.816091954022989,0.436900958466454,0.139751552795031,0.748837209302325,0.466884094330156,0.00549450549450549,0.154799992964724
"221",227631,0.213592233009709,0.14634703196347,0,0.816091954022989,0.436900958466454,0.139751552795031,0.748837209302325,0.466884094330156,0.0357142857142857,0.327981286165716
"222",228661,0.214563106796117,0.14634703196347,0,0.816091954022989,0.436900958466454,0.139751552795031,0.748837209302325,0.466884094330156,0.0741758241758242,0.281627054154037
"223",229691,0.215533980582524,0.14634703196347,0,0.816091954022989,0.436900958466454,0.139751552795031,0.748837209302325,0.466884094330156,0.151098901098901,0.365041141708047
"224",230721,0.216504854368932,0.14634703196347,0,0.816091954022989,0.436900958466454,0.139751552795031,0.748837209302325,0.466884094330156,0.271978021978022,0.422807456220063
"225",231751,0.21747572815534,0.150684931506849,0.117139677239844,0.818590704647676,0,0.177018633540373,0.749127906976744,0.466884094330156,0.00549450549450549,0.119387242113162
"226",232781,0.218446601941748,0.150684931506849,0.117139677239844,0.818590704647676,0,0.177018633540373,0.749127906976744,0.466884094330156,0.0357142857142857,0.237861129513569
"227",233811,0.219417475728155,0.150684931506849,0.117139677239844,0.818590704647676,0,0.177018633540373,0.749127906976744,0.466884094330156,0.0741758241758242,0.313392644618893
"228",234841,0.220388349514563,0.150684931506849,0.117139677239844,0.818590704647676,0,0.177018633540373,0.749127906976744,0.466884094330156,0.151098901098901,0.414689583101267
"229",235871,0.221359223300971,0.150684931506849,0.117139677239844,0.818590704647676,0,0.177018633540373,0.749127906976744,0.466884094330156,0.271978021978022,0.489750496866371
"230",236901,0.222330097087379,0.255022831050228,0.272954924874791,0.122438780609695,0.478434504792332,0.214285714285714,0.769767441860465,0.480180632212745,0.00549450549450549,0.239978835544559
"231",237931,0.223300970873786,0.255022831050228,0.272954924874791,0.122438780609695,0.478434504792332,0.214285714285714,0.769767441860465,0.480180632212745,0.0357142857142857,0.385747600677731
"232",238961,0.224271844660194,0.255022831050228,0.272954924874791,0.122438780609695,0.478434504792332,0.214285714285714,0.769767441860465,0.480180632212745,0.0741758241758242,0.565987913982025
"233",239991,0.225242718446602,0.255022831050228,0.272954924874791,0.122438780609695,0.478434504792332,0.214285714285714,0.769767441860465,0.480180632212745,0.151098901098901,0.625518983519866
"234",241021,0.22621359223301,0.255022831050228,0.272954924874791,0.122438780609695,0.478434504792332,0.214285714285714,0.769767441860465,0.480180632212745,0.271978021978022,0.662343538392088
"235",242051,0.227184466019417,0.255251141552511,0.272954924874791,0.122438780609695,0.478434504792332,0.208074534161491,0.770348837209302,0.480431510286001,0.00549450549450549,0.183271374048039
"236",243081,0.228155339805825,0.255251141552511,0.272954924874791,0.122438780609695,0.478434504792332,0.208074534161491,0.770348837209302,0.480431510286001,0.0357142857142857,0.23809643018368
"237",244111,0.229126213592233,0.255251141552511,0.272954924874791,0.122438780609695,0.478434504792332,0.208074534161491,0.770348837209302,0.480431510286001,0.0741758241758242,0.501515530371873
"238",245141,0.230097087378641,0.255251141552511,0.272954924874791,0.122438780609695,0.478434504792332,0.208074534161491,0.770348837209302,0.480431510286001,0.151098901098901,0.582694261559838
"239",246171,0.231067961165049,0.255251141552511,0.272954924874791,0.122438780609695,0.478434504792332,0.208074534161491,0.770348837209302,0.480431510286001,0.271978021978022,0.616106956715464
"240",247201,0.232038834951456,0.291552511415525,0,0.590704647676162,0.586261980830671,0.18944099378882,0.660174418604651,0.410436527847466,0.00549450549450549,0.185389080079029
"241",248231,0.233009708737864,0.291552511415525,0,0.590704647676162,0.586261980830671,0.18944099378882,0.660174418604651,0.410436527847466,0.0357142857142857,0.290803780288329
"242",249261,0.233980582524272,0.291552511415525,0,0.590704647676162,0.586261980830671,0.18944099378882,0.660174418604651,0.410436527847466,0.0741758241758242,0.316922154670544
"243",250291,0.23495145631068,0.291552511415525,0,0.590704647676162,0.586261980830671,0.18944099378882,0.660174418604651,0.410436527847466,0.151098901098901,0.397042032843014
"244",251321,0.235922330097087,0.291552511415525,0,0.590704647676162,0.586261980830671,0.18944099378882,0.660174418604651,0.410436527847466,0.271978021978022,0.508927501480339
"245",252351,0.236893203883495,0.310730593607306,0,0.470264867566217,0.518370607028754,0.217391304347826,0.432848837209302,0.634721525338685,0.00549450549450549,0.262685350210179
"246",253381,0.237864077669903,0.310730593607306,0,0.470264867566217,0.518370607028754,0.217391304347826,0.432848837209302,0.634721525338685,0.0357142857142857,0.330451943201871
"247",254411,0.238834951456311,0.310730593607306,0,0.470264867566217,0.518370607028754,0.217391304347826,0.432848837209302,0.634721525338685,0.0741758241758242,0.383865195316852
"248",255441,0.239805825242718,0.310730593607306,0,0.470264867566217,0.518370607028754,0.217391304347826,0.432848837209302,0.634721525338685,0.151098901098901,0.493985908928352
"249",256471,0.240776699029126,0.310730593607306,0,0.470264867566217,0.518370607028754,0.217391304347826,0.432848837209302,0.634721525338685,0.271978021978022,0.549399216739267
"250",257501,0.241747572815534,0.337899543378995,0,0.478260869565217,0.523961661341853,0.170807453416149,0.453197674418605,0.670346211741094,0.00549450549450549,0.190800995491561
"251",258531,0.242718446601942,0.337899543378995,0,0.478260869565217,0.523961661341853,0.170807453416149,0.453197674418605,0.670346211741094,0.0357142857142857,0.321392867402634
"252",259561,0.24368932038835,0.337899543378995,0,0.478260869565217,0.523961661341853,0.170807453416149,0.453197674418605,0.670346211741094,0.0741758241758242,0.371982511476295
"253",260591,0.244660194174757,0.337899543378995,0,0.478260869565217,0.523961661341853,0.170807453416149,0.453197674418605,0.670346211741094,0.151098901098901,0.479161966711419
"254",261621,0.245631067961165,0.337899543378995,0,0.478260869565217,0.523961661341853,0.170807453416149,0.453197674418605,0.670346211741094,0.271978021978022,0.526457401403538
"255",262651,0.246601941747573,0.252283105022831,0,0.501749125437281,0.299520766773163,0.270186335403727,0.601162790697674,0.776718514801806,0.00549450549450549,0.18750678611002
"256",263681,0.247572815533981,0.252283105022831,0,0.501749125437281,0.299520766773163,0.270186335403727,0.601162790697674,0.776718514801806,0.0357142857142857,0.337746263975282
"257",264711,0.248543689320388,0.252283105022831,0,0.501749125437281,0.299520766773163,0.270186335403727,0.601162790697674,0.776718514801806,0.0741758241758242,0.400453892559609
"258",265741,0.249514563106796,0.252283105022831,0,0.501749125437281,0.299520766773163,0.270186335403727,0.601162790697674,0.776718514801806,0.151098901098901,0.528810408104638
"259",266771,0.250485436893204,0.252283105022831,0,0.501749125437281,0.299520766773163,0.270186335403727,0.601162790697674,0.776718514801806,0.271978021978022,0.533163470501674
"260",267801,0.251456310679612,0.252511415525114,0,0.501749125437281,0.300319488817891,0.322981366459627,0.58953488372093,0.777220270948319,0.00549450549450549,0.185036129073864
"261",268831,0.252427184466019,0.252511415525114,0,0.501749125437281,0.300319488817891,0.322981366459627,0.58953488372093,0.777220270948319,0.0357142857142857,0.326687132480111
"262",269861,0.253398058252427,0.252511415525114,0,0.501749125437281,0.300319488817891,0.322981366459627,0.58953488372093,0.777220270948319,0.0741758241758242,0.468220485551302
"263",270891,0.254368932038835,0.252511415525114,0,0.501749125437281,0.300319488817891,0.322981366459627,0.58953488372093,0.777220270948319,0.151098901098901,0.550575720089817
"264",271921,0.255339805825243,0.252511415525114,0,0.501749125437281,0.300319488817891,0.322981366459627,0.58953488372093,0.777220270948319,0.271978021978022,0.589870931998194
"265",272951,0.25631067961165,0.251141552511416,0,0.623688155922039,0.297124600638978,0.24223602484472,0.826744186046512,0.515554440541897,0.00549450549450549,0.257861686472923
"266",273981,0.257281553398058,0.251141552511416,0,0.623688155922039,0.297124600638978,0.24223602484472,0.826744186046512,0.515554440541897,0.0357142857142857,0.397042032843014
"267",275011,0.258252427184466,0.251141552511416,0,0.623688155922039,0.297124600638978,0.24223602484472,0.826744186046512,0.515554440541897,0.0741758241758242,0.481162022407354
"268",276041,0.259223300970874,0.251141552511416,0,0.623688155922039,0.297124600638978,0.24223602484472,0.826744186046512,0.515554440541897,0.151098901098901,0.558575942873559
"269",277071,0.260194174757282,0.251141552511416,0,0.623688155922039,0.297124600638978,0.24223602484472,0.826744186046512,0.515554440541897,0.271978021978022,0.590812134678635
"270",278101,0.261165048543689,0.29634703196347,0,0.607696151924038,0.416932907348243,0.208074534161491,0.742441860465117,0.462870045158053,0.00549450549450549,0.209860349770474
"271",279131,0.262135922330097,0.29634703196347,0,0.607696151924038,0.416932907348243,0.208074534161491,0.742441860465117,0.462870045158053,0.0357142857142857,0.343158179387814
"272",280161,0.263106796116505,0.29634703196347,0,0.607696151924038,0.416932907348243,0.208074534161491,0.742441860465117,0.462870045158053,0.0741758241758242,0.425042812586109
"273",281191,0.264077669902913,0.29634703196347,0,0.607696151924038,0.416932907348243,0.208074534161491,0.742441860465117,0.462870045158053,0.151098901098901,0.530575163130463
"274",282221,0.26504854368932,0.29634703196347,0,0.607696151924038,0.416932907348243,0.208074534161491,0.742441860465117,0.462870045158053,0.271978021978022,0.56751736833774
"275",283251,0.266019417475728,0.341095890410959,0,0.591204397801099,0.532747603833866,0.180124223602484,0.661046511627907,0.410687405920723,0.00549450549450549,0.230802109410268
"276",284281,0.266990291262136,0.341095890410959,0,0.591204397801099,0.532747603833866,0.180124223602484,0.661046511627907,0.410687405920723,0.0357142857142857,0.380335685265201
"277",285311,0.267961165048544,0.341095890410959,0,0.591204397801099,0.532747603833866,0.180124223602484,0.661046511627907,0.410687405920723,0.0741758241758242,0.37704147588366
"278",286341,0.268932038834951,0.341095890410959,0,0.591204397801099,0.532747603833866,0.180124223602484,0.661046511627907,0.410687405920723,0.151098901098901,0.463161521143936
"279",287371,0.269902912621359,0.341095890410959,0,0.591204397801099,0.532747603833866,0.180124223602484,0.661046511627907,0.410687405920723,0.271978021978022,0.540928392615305
"280",288401,0.270873786407767,0.341095890410959,0,0.591204397801099,0.532747603833866,0.198757763975155,0.661046511627907,0.410687405920723,0.00549450549450549,0.182565472037709
"281",289431,0.271844660194175,0.341095890410959,0,0.591204397801099,0.532747603833866,0.198757763975155,0.661046511627907,0.410687405920723,0.0357142857142857,0.315628000984939
"282",290461,0.272815533980583,0.341095890410959,0,0.591204397801099,0.532747603833866,0.198757763975155,0.661046511627907,0.410687405920723,0.0741758241758242,0.412454226735222
"283",291491,0.27378640776699,0.341095890410959,0,0.591204397801099,0.532747603833866,0.198757763975155,0.661046511627907,0.410687405920723,0.151098901098901,0.45927906008712
"284",292521,0.274757281553398,0.341095890410959,0,0.591204397801099,0.532747603833866,0.198757763975155,0.661046511627907,0.410687405920723,0.271978021978022,0.548340363723772
"285",293551,0.275728155339806,0.181278538812785,0,0.834582708645677,0.381789137380192,0.236024844720497,0.740116279069767,0.461113898645258,0.00549450549450549,0.188447988790461
"286",294581,0.276699029126214,0.181278538812785,0,0.834582708645677,0.381789137380192,0.236024844720497,0.740116279069767,0.461113898645258,0.0357142857142857,0.282332956164367
"287",295611,0.277669902912621,0.181278538812785,0,0.834582708645677,0.381789137380192,0.236024844720497,0.740116279069767,0.461113898645258,0.0741758241758242,0.354923212893316
"288",296641,0.278640776699029,0.181278538812785,0,0.834582708645677,0.381789137380192,0.236024844720497,0.740116279069767,0.461113898645258,0.151098901098901,0.446690474236233
"289",297671,0.279611650485437,0.181278538812785,0,0.834582708645677,0.381789137380192,0.236024844720497,0.740116279069767,0.461113898645258,0.271978021978022,0.561987802590154
"290",298701,0.280582524271845,0.182648401826484,0.125765164162493,0.609695152423788,0.386581469648562,0.254658385093168,0.751162790697675,0.468389362769694,0.00549450549450549,0.114328277705797
"291",299731,0.281553398058252,0.182648401826484,0.125765164162493,0.609695152423788,0.386581469648562,0.254658385093168,0.751162790697675,0.468389362769694,0.0357142857142857,0.281156452813817
"292",300761,0.28252427184466,0.182648401826484,0.125765164162493,0.609695152423788,0.386581469648562,0.254658385093168,0.751162790697675,0.468389362769694,0.0741758241758242,0.396100830162574
"293",301791,0.283495145631068,0.182648401826484,0.125765164162493,0.609695152423788,0.386581469648562,0.254658385093168,0.751162790697675,0.468389362769694,0.151098901098901,0.539987189934865
"294",302821,0.284466019417476,0.182648401826484,0.125765164162493,0.609695152423788,0.386581469648562,0.254658385093168,0.751162790697675,0.468389362769694,0.271978021978022,0.600812413158311
"295",303851,0.285436893203883,0.152739726027397,0.117417918753478,0.621189405297351,0.291533546325879,0.335403726708075,0.813372093023256,0.507275464124436,0.00549450549450549,0.115269480386237
"296",304881,0.286407766990291,0.152739726027397,0.117417918753478,0.621189405297351,0.291533546325879,0.335403726708075,0.813372093023256,0.507275464124436,0.0357142857142857,0.304804170159877
"297",305911,0.287378640776699,0.152739726027397,0.117417918753478,0.621189405297351,0.291533546325879,0.335403726708075,0.813372093023256,0.507275464124436,0.0741758241758242,0.394336075136749
"298",306941,0.288349514563107,0.152739726027397,0.117417918753478,0.621189405297351,0.291533546325879,0.335403726708075,0.813372093023256,0.507275464124436,0.151098901098901,0.48880929418593
"299",307971,0.289320388349515,0.152739726027397,0.117417918753478,0.621189405297351,0.291533546325879,0.335403726708075,0.813372093023256,0.507275464124436,0.271978021978022,0.59469459573545
"300",309001,0.290291262135922,0.43013698630137,0,0.480759620189905,0.369808306709265,0.291925465838509,0.465697674418605,0.679879578524837,0.00549450549450549,0.29292148631932
"301",310031,0.29126213592233,0.43013698630137,0,0.480759620189905,0.369808306709265,0.291925465838509,0.465697674418605,0.679879578524837,0.0357142857142857,0.436101944081281
"302",311061,0.292233009708738,0.43013698630137,0,0.480759620189905,0.369808306709265,0.291925465838509,0.465697674418605,0.679879578524837,0.0741758241758242,0.436925496426666
"303",312091,0.293203883495146,0.43013698630137,0,0.480759620189905,0.369808306709265,0.291925465838509,0.465697674418605,0.679879578524837,0.151098901098901,0.558575942873559
"304",313121,0.294174757281553,0.43013698630137,0,0.480759620189905,0.369808306709265,0.291925465838509,0.465697674418605,0.679879578524837,0.271978021978022,0.604341923209962
"305",314151,0.295145631067961,0.399771689497717,0,0.486756621689155,0.309904153354633,0.366459627329193,0.502616279069767,0.706472654290015,0.00549450549450549,0.300451107762841
"306",315181,0.296116504854369,0.399771689497717,0,0.486756621689155,0.309904153354633,0.366459627329193,0.502616279069767,0.706472654290015,0.0357142857142857,0.521045485991006
"307",316211,0.297087378640777,0.399771689497717,0,0.486756621689155,0.309904153354633,0.366459627329193,0.502616279069767,0.706472654290015,0.0741758241758242,0.596224050091165
"308",317241,0.298058252427184,0.399771689497717,0,0.486756621689155,0.309904153354633,0.366459627329193,0.502616279069767,0.706472654290015,0.151098901098901,0.628695542566351
"309",318271,0.299029126213592,0.399771689497717,0,0.486756621689155,0.309904153354633,0.366459627329193,0.502616279069767,0.706472654290015,0.271978021978022,0.682814696691661
"310",319301,0.3,0.442237442922374,0,0.47776111944028,0.396964856230032,0.27639751552795,0.44796511627907,0.665328650275966,0.00549450549450549,0.298215751396796
"311",320331,0.300970873786408,0.442237442922374,0,0.47776111944028,0.396964856230032,0.27639751552795,0.44796511627907,0.665328650275966,0.0357142857142857,0.442690362844362
"312",321361,0.301941747572816,0.442237442922374,0,0.47776111944028,0.396964856230032,0.27639751552795,0.44796511627907,0.665328650275966,0.0741758241758242,0.498103670655278
"313",322391,0.302912621359223,0.442237442922374,0,0.47776111944028,0.396964856230032,0.27639751552795,0.44796511627907,0.665328650275966,0.151098901098901,0.601400664833586
"314",323421,0.303883495145631,0.442237442922374,0,0.47776111944028,0.396964856230032,0.27639751552795,0.44796511627907,0.665328650275966,0.271978021978022,0.640460576071854
"315",324451,0.304854368932039,0.342009132420091,0,0.499250374812594,0.19408945686901,0.385093167701863,0.595930232558139,0.767185148018063,0.00549450549450549,0.275509236731177
"316",325481,0.305825242718447,0.342009132420091,0,0.499250374812594,0.19408945686901,0.385093167701863,0.595930232558139,0.767185148018063,0.0357142857142857,0.420689750189073
"317",326511,0.306796116504854,0.342009132420091,0,0.499250374812594,0.19408945686901,0.385093167701863,0.595930232558139,0.767185148018063,0.0741758241758242,0.427513469622265
"318",327541,0.307766990291262,0.342009132420091,0,0.499250374812594,0.19408945686901,0.385093167701863,0.595930232558139,0.767185148018063,0.151098901098901,0.547516811378387
"319",328571,0.30873786407767,0.342009132420091,0,0.499250374812594,0.19408945686901,0.385093167701863,0.595930232558139,0.767185148018063,0.271978021978022,0.561987802590154
"320",329601,0.309708737864078,0.335844748858447,0,0.493753123438281,0.289936102236422,0.397515527950311,0.543023255813953,0.740090316106372,0.00549450549450549,0.208919147090034
"321",330631,0.310679611650485,0.335844748858447,0,0.493753123438281,0.289936102236422,0.397515527950311,0.543023255813953,0.740090316106372,0.0357142857142857,0.365629393383323
"322",331661,0.311650485436893,0.335844748858447,0,0.493753123438281,0.289936102236422,0.397515527950311,0.543023255813953,0.740090316106372,0.0741758241758242,0.391159516090263
"323",332691,0.312621359223301,0.335844748858447,0,0.493753123438281,0.289936102236422,0.397515527950311,0.543023255813953,0.740090316106372,0.151098901098901,0.522692590681777
"324",333721,0.313592233009709,0.335844748858447,0,0.493753123438281,0.289936102236422,0.397515527950311,0.543023255813953,0.740090316106372,0.271978021978022,0.628930843236462
"325",334751,0.314563106796116,0.343150684931507,0,0.493753123438281,0.195686900958467,0.440993788819876,0.543023255813953,0.740090316106372,0.00549450549450549,0.284450662195358
"326",335781,0.315533980582524,0.343150684931507,0,0.493753123438281,0.195686900958467,0.440993788819876,0.543023255813953,0.740090316106372,0.0357142857142857,0.525751499393208
"327",336811,0.316504854368932,0.343150684931507,0,0.493753123438281,0.195686900958467,0.440993788819876,0.543023255813953,0.740090316106372,0.0741758241758242,0.62351892782393
"328",337841,0.31747572815534,0.343150684931507,0,0.493753123438281,0.195686900958467,0.440993788819876,0.543023255813953,0.740090316106372,0.151098901098901,0.685050053057707
"329",338871,0.318446601941748,0.343150684931507,0,0.493753123438281,0.195686900958467,0.440993788819876,0.543023255813953,0.740090316106372,0.271978021978022,0.745287024605878
"330",339901,0.319417475728155,0.330593607305936,0,0.625187406296852,0.171725239616614,0.372670807453416,0.830813953488372,0.519066733567486,0.00549450549450549,0.304921820494931
"331",340931,0.320388349514563,0.330593607305936,0,0.625187406296852,0.171725239616614,0.372670807453416,0.830813953488372,0.519066733567486,0.0357142857142857,0.524927947047822
"332",341961,0.321359223300971,0.330593607305936,0,0.625187406296852,0.171725239616614,0.372670807453416,0.830813953488372,0.519066733567486,0.0741758241758242,0.645872491484385
"333",342991,0.322330097087379,0.330593607305936,0,0.625187406296852,0.171725239616614,0.372670807453416,0.830813953488372,0.519066733567486,0.151098901098901,0.737875053497412
"334",344021,0.323300970873786,0.330593607305936,0,0.625187406296852,0.171725239616614,0.372670807453416,0.830813953488372,0.519066733567486,0.271978021978022,0.809641757880975
"335",345051,0.324271844660194,0.395205479452055,0,0.606696651674163,0.30111821086262,0.307453416149068,0.734302325581395,0.460361264425489,0.00549450549450549,0.308216029876472
"336",346081,0.325242718446602,0.395205479452055,0,0.606696651674163,0.30111821086262,0.307453416149068,0.734302325581395,0.460361264425489,0.0357142857142857,0.48433858145384
"337",347111,0.32621359223301,0.395205479452055,0,0.606696651674163,0.30111821086262,0.307453416149068,0.734302325581395,0.460361264425489,0.0741758241758242,0.632107402282947
"338",348141,0.327184466019417,0.395205479452055,0,0.606696651674163,0.30111821086262,0.307453416149068,0.734302325581395,0.460361264425489,0.151098901098901,0.697050387233319
"339",349171,0.328155339805825,0.395205479452055,0,0.606696651674163,0.30111821086262,0.307453416149068,0.734302325581395,0.460361264425489,0.271978021978022,0.717756846203003
"340",350201,0.329126213592233,0.445662100456621,0,0.587206396801599,0.42332268370607,0.295031055900621,0.644767441860465,0.400150526843954,0.00549450549450549,0.285980116551074
"341",351231,0.330097087378641,0.445662100456621,0,0.587206396801599,0.42332268370607,0.295031055900621,0.644767441860465,0.400150526843954,0.0357142857142857,0.463396821814046
"342",352261,0.331067961165049,0.445662100456621,0,0.587206396801599,0.42332268370607,0.295031055900621,0.644767441860465,0.400150526843954,0.0741758241758242,0.585870820606324
"343",353291,0.332038834951456,0.445662100456621,0,0.587206396801599,0.42332268370607,0.295031055900621,0.644767441860465,0.400150526843954,0.151098901098901,0.639519373391413
"344",354321,0.333009708737864,0.445662100456621,0,0.587206396801599,0.42332268370607,0.295031055900621,0.644767441860465,0.400150526843954,0.271978021978022,0.695756233547714
"345",355351,0.333980582524272,0.255022831050228,0,0.873063468265867,0.263578274760383,0.316770186335404,0.734011627906977,0.457601605619669,0.00549450549450549,0.234919871137194
"346",356381,0.33495145631068,0.255022831050228,0,0.873063468265867,0.263578274760383,0.316770186335404,0.734011627906977,0.457601605619669,0.0357142857142857,0.425042812586109
"347",357411,0.335922330097087,0.255022831050228,0,0.873063468265867,0.263578274760383,0.316770186335404,0.734011627906977,0.457601605619669,0.0741758241758242,0.500574327691433
"348",358441,0.336893203883495,0.255022831050228,0,0.873063468265867,0.263578274760383,0.316770186335404,0.734011627906977,0.457601605619669,0.151098901098901,0.576929395142142
"349",359471,0.337864077669903,0.255022831050228,0,0.873063468265867,0.263578274760383,0.316770186335404,0.734011627906977,0.457601605619669,0.271978021978022,0.61740111040107
"350",360501,0.338834951456311,0.254566210045662,0,0.870564717641179,0.261980830670926,0.363354037267081,0.730523255813953,0.455343702960361,0.00549450549450549,0.232566864436093
"351",361531,0.339805825242718,0.254566210045662,0,0.870564717641179,0.261980830670926,0.363354037267081,0.730523255813953,0.455343702960361,0.0357142857142857,0.424689861580944
"352",362561,0.340776699029126,0.254566210045662,0,0.870564717641179,0.261980830670926,0.363354037267081,0.730523255813953,0.455343702960361,0.0741758241758242,0.568693871688291
"353",363591,0.341747572815534,0.254566210045662,0,0.870564717641179,0.261980830670926,0.363354037267081,0.730523255813953,0.455343702960361,0.151098901098901,0.633283905633497
